استحقاق		حقق	"استحقاق-استحقاق [ح ق ق] (مص. استحق). 1.""نجح باستحقاق"" : بجدارة. 2.""أخذ الجائزة الأولى عن استحقاق"": كان أهلا لأخذها، خليقا بها لكفاءته. 3.""فاز الفريق دون استحقاق"" : لم يكن مؤهلا ولو بفوزه. 4.""وشحه بوسام الاستحقاق"" : وسام يسلمه رئيس الدولة إلى شخص تقديرا لحسن أعماله وخدماته."
قياس		قيس	"(مص. قايس). 1.""حدد قياس طول المسافة"" : مقاسها، كم تبلغ من الأمتار والكيلومترات. ""بحر واسع لا حد له ولا قياس له"". (جبران خ. جبران). 2.""وجد الحذاء على قياسه"" "
انصهار		صهر	"انصهار-انصهار [ص هـ ر] (مص. انصهر). 1.""انصهار معدن"" (كيما): تحويل مادته من الحالة الصلبة إلى حال"
امتراس		مرس	"امتراس-امتراس [م ر س] (مص. امترس). 1.""الامتراس بالعمل"" : الاحتكاك به. 2.""امتراس الخطباء في الخصومة"" : لجاجهم."
منهجية		نهج	"(مص. صناعي). ""ألقى محاضرة في المنهجية"" : في طرق البحث والدراسة."
غيرة		غير	"غيرة-غيرة [غ ي ر] (مص. غار). 1.""يشعر بالغيرة على أهله"" : بالحمية. 2.""تلتهب نيران الغيرة في نفسه"" : ما يحز في نفس المحب عندما يلمس انصراف محبوبه عنه وإعجاب الأغيار به."
تصغير		صغر	"تصغير-تصغير [ص غ ر] (مص. صغر). 1.""يرغب في تصغير الصورة"" : التقليص من حجمها بواسطة آلة فوتوغرافية. 2.""ينبغي تصغير حجم الدوائر والخرائط في الدفتر"" : نقلها بحجم أصغر مما هي عليه في الأصل. 3.""جاء ال"
تنوع		نوع	"تنوع-تنوع [ن و ع] (مص. تنوع). 1.""تنوع الصور"" : اختلاف ألوانها وأحجامها وأشكالها. 2. ""تنوع الملابس"" : تصنفها. ""تنوع المناظر"" ""تنوع الأشكال"". 3. ""تنوع الناعس على الرحل"" : تحركه، تمايله."
تعدي		عدو	"تعد-تعد، التعدي [ع د و] (مص. تعدى). ""التعدي على حرمة الغير يعاقب عليه القانون"" : خرق حرمته، انتهاكها..."
ترنم		رنم	"ترنم-ترنم [ر ن م] (مص. ترنم). ""ترنم عذب هذا الذي أسمعه"" : الصوت الملحن، غناء الصوت ."
شهر		شهر	"(مص. شهر). 1.""يراقب الشهر"" : أي الهلال"".البقرة آية 185 فمن شهد منكم الشهر فليصمه . ( قرآن). أ. الشهور القمرية التي يتم فيها حساب الاثني عشر جزءا في السنة حسب دورة القمر حول الأرض وهي : محرم، صفر، ربيع الأول، ربيع الثاني، جمادى الأولى، جمادى الآخرة، رجب، شعبان، رمضان، شوال، ذو القعدة، ذو الحجة. ب. الشهور الشمسية يتم فيها حساب الاثني ع"
تحول		حول	"تحول-تحول [ح و ل] . (مص. تحول). 1.""حدث تحول في حياته"" : تغير من وضع إلى "
فساء		فسو	"فساء-فساء [ف س و] (مص. فسا). ""رائحة الفساء"" "
زأمة		زأم	"زأمة-زأمة[ز أ م] (المرة من زأم). 1.""زأم لي زأمة"" : طرح لي كلمة لا أدري أحق هي أم باطل. 2.""سمع زأمة"" : صوتا شديدا. ""ما سمعت له زأمة"". 3.""أخذ من الطعام زأمته"": حاجته. 4.""به زأمة"" : شدة الأكل والشرب."
توصل		وصل	"توصل-توصل [و ص ل] (مص. توصل). 1. ""يحاول التوصل إلى حل مشاكله"" : الانتهاء، البلوغ إلى حلها. 2.""التوصل بإيصال الكراء"" : تسلمه. 3. ""التوصل إليه"" : التوسط، التقرب، التوسل."
إذاعة		ذيع	"إذاعة-إذاعة [ذ ي ع] (مص. أذاع). 1. ""تولى إذاعة الأخبار المحلية"": إشاعتها، نشرها. 2.""ت"
توارث		ورث	"توارث-توارث [و ر ث] (مص. توارث). ""توارث أملاك العائلة"" : إرثها."
إرسال		رسل	"إرسال-إرسال [ر س ل] (مص. أرسل). 1.""لم يتمكن من إرسال الرسالة"" : من بعثها. 2.""محطة الإرسال"" : محطة لنقل الصور أو الأصوات أو الموجات إلى أجهزة الاستقبال. 3.""جهاز إرسال"": جهاز لبث الإشارات والصور. ""خط الإرسال""."
تضاعف		ضعف	"تضاعف-تضاعف [ض ع ف] (مص. تضاعف). 1.""الماشية في تضاعف مستمر"" : في ازدياد، أضعاف ما كانت عليه. 2. ""تضاعف الجهود"" : تضافرها."
اكتمال		كمل	"اكتمال-اكتمال [ك م ل] (مص. اكتمل). 1.""اكتمال دورة القمر"" : إتمامها. 2.""عند اكتمال نهاية الشهر سأدفع لك أجرتك"" : عند بلوغ نهايته، عند تمامه. 3.""ينبغي أن ننتظر اكتمال طاقته"" : أي امتلاكها."
اسمرار		سمر	"اسمرار-اسمرار [س م ر] (مص. اسمر). ""اسمرار الوجه"" : صير لونه ضاربا إلى السمرة."
تضييق		ضيق	"تضييق-تضييق [ض ي ق] (مص. ضيق) 1.""التضييق على النفس"" : التقتير عليها. 2.""تضييق الخناق على الرجل"" : التشديد في خنقه."
تأصيل		أصل	"تأصيل-تأصيل [أ ص ل] (مص. أصل). 1.""تأصيل الشيء"" : جعله ذا أصل ثابت. 2.""تأصيل النسب"" : تبيان أصله وأصالته."
بيع		بيع	". 1.""تم بيع كل السلع"" : تصريفها، إعطاء السلع وأخذ مقابلها ثمنا. 2.""لا بيع ولا شراء"" : عبارة تقال لكساد السوق. 3.""سيقام بيع المنزل بالمزاد العلني"" : شراؤه بواسطة المزاد علنا."
استملاح		ملح	"استملاح-استملاح [م ل ح] (مص. استملح). ""استملاح وجه"": وجوده مليحا، حسنا."
تعصب		عصب	"(مص. تعصب). 1.""تعصب الفقيه"" : وضع العصابة على رأسه. 2.""أظهر تعصبا لصاحبه"" : كان مناصرا له بشدة. ""فقال لها من شأن النساء التعصب بعضهن لبعض"" (الجاحظ). 3.""هو شديد التعصب لأفكاره"" : شديد التعنت، لا يتنازل عنها ولو مع ظهور بطلانها، وينظر إليها بإعجاب شديد."
طيف		طيف	"(مص. طاف). 1.""رأى طيفا هاتفا في منامه"" : الخيال الطائف الذي يراه النائم. لم يطل ليلي ولكن لـم أنـم*ونفى عنـي الكـرى طيف ألـم (بشار بن برد). 2.""ألوان الطيف"" : هي الألوان البارزة عند تحليل الضوء، أي الأحمر فالأصفر فالأزرق فالنيلي فالبنفسجي. 3.""طيف قوس قزح"" : شتى ألوانه."
ابتلاع		بلع	ابتلاع-ابتلاع [ب ل ع] (مص. ابت
ضجيج		ضجج	"ضجيج-ضجيج [ض ج ج] (مص. ضج). ""عم الضجيج القاعة"" : الضوضاء، الجلبة، الضجة."
زوج		زوج	"(مص. زاج). 1.""قبلته زوجا"" : أن يصير بعلا لها، قرينها. 2.""قبلها زوجا"" : أن تصير امرأته. 3.""هو زوج أختي"" : بعلها المتزوج بها. 4.""هما زوجان"" : ذكر وأنثى. 5.""زوج الحذاء"" : حذاء واحد معه آخر من جنسه. ""زوجا نعل"". 6.""هما زوجان"" : صنفان من نوع واحد، شكلان متماثلان، مثيلان."
ذل		ذلل	"ذل-ذل [ذ ل ل] (مص. ذل). 1.""يأبى الذل"" : الضعف، المهانة، الهوان، الحقارة. 2.""سريع الذل"" : سريع الانقياد والخضوع. 3.""ذل ذليل"" : مهانة مذلة."
تطاير		طير	"تطاير-تطاير [ط ي ر] (مص. تطاير). """
اصطباغ		صبغ	اصطباغ-اصطباغ [ص ب غ] (مص. اصطبغ
تدوين		دون	"تدوين-تدوين [د و ن] (مص. دون). ""قام بتدوين الأخبار التي سمعها"" : بتسجيلها كتابة. ""يرغب في تدوين مذكراته""."
تبليغ		بلغ	"تبليغ-تبليغ [ب ل غ] (مص. بلغ). ""ت"
أرق		أرق	"أرق-أرق [أ ر ق] (مص. أرق). ""اشتد بي الأرق"" : ذهاب النوم عن عيني."
بسط		بسط	"بسط-بسط [ب س ط] (مص. بسط). 1.""عرف ببسطه"" : بانشراحه وضحكه. 2.""لم يتمكن من بسط آرائه"" : من عرضها."
ترصد		رصد	"ترصد-ترصد [ر ص د] (مص. ترصد). ""ترصد العدو"" : ترقبه للإيقاع به ."
سد		سدد	"(مص. سد). 1. ""أحكم سد القارورة"" : أحكم إغلاقها. 2. ""وجد سدا منيعا"" : حاجزا منيعا.يس آية 9 وجعلنا من بين أيديهم سدا ومن خلفهم س"
قد		قدد	"(مص. قد). 1.""طويل القد"" : طويل القامة. ""جميل القد"". 2.""جا"
إتجار		تجر	"إتجار-إتجار [ت ج ر] (مص. أتجر). ""الإتجار في مختلف المواد"": تعاطي تجارتها."
أوب		أوب	"أوب-أوب [أ و ب] (مص. آب). 1.""جاءوا من كل أوب وصوب"" : من كل جهة، ناحية، وجه. 2.""كان أوبه ميمونا"": رجوعه."
مخارج		خرج	Non
فيض		فيض	"فيض-فيض [ف ي ض] (مص. فاض). 1.""أمطرت السماء فيضا"" : مطرا غزيرا. 2.""عرفته دائما رجلا فيضا"" : رجلا كريما، جوادا. 3. ""أع"
تخفيض		خفض	"تخفيض-تخفيض [خ ف ض] (مص. خفض). 1.""التخفيض من هول المصاب"" : التخفيف، التهوين من ... 2.""التخفيض من سرعة السيارة"" : الإنقاص من. 3.""تخفيض الأسعار"" : تقليل ثمنها. 4.""التخفيض من درجة الحرارة"" : التخفيف منها."
فوق		فوق	"فوق-فوق [ف و ق] (مص. فوق). ""فوق السهم"" : ميل وانكسار في فوقه."
تمالك		ملك	"تمالك-تمالك [م ل ك] (مص. تمالك). ""تمالك النفس"" : ملكها، ضبطها."
تنشق		نشق	"تنشق-تنشق [ن ش ق] (مص. تنشق). 1. ""تنشق الماء"" : إدخاله في الأنف. 2. ""تنشق النسيم"" : شمه. 3. ""تنشق العطر"" : جذبه بالنفس إلى الأنف."
دهن		دهن	"(مص. دهن). ""دهن الأرض"" : مقدار ما يبل وجه الأرض من المطر."
تزوج		زوج	"تزوج-تزوج [ز و ج] (مص. تزوج). ""بحاجة إلى التزوج"": بحاجة إلى التأهل بامرأة واتخاذها زوجة."
تلوح		لوح	"تلوح-تلوح [ل و ح] (مص. تلوح). ""تلوح الشيء"" : ظهوره، وضوحه."
تناقض		نقض	"تناقض-تناقض [ن ق ض] (مص. تناقض). 1.""في كلامه تناقض، فهو لا يثبت على رأي"" : تخالف"
فقرة		فقر	"(المرة من فقر). ""فقرة الظهر"" : خرزة من خرزاته."
عش		عشش	"عش-عش [ع ش ش] (مص. عش). 1.""عش الطائر"" : عشه. 2.""رجل عش"" : ضعيف، رقيق عظام اليد والرجل."
ركون		ركن	"ركون-ركون [ر ك ن] (مص. ركن، ركن). ""يحب الركون إلى الكسل"" : الاستسلام، الميل ..."
تقسم		قسم	"تقسم-تقسم [ق س م] (مص. تقسم). 1.""تقسم الجماعة"" : تفرقها. 2.""تقسم الإرث بين الأبناء"" : توزيعه ، تقسيمه كل ونصيبه."
سلب		سلب	"سلب-سلب [س ل ب] (مص. سلب). ""سلبا أو إيجابا"" : نفيا أو... ""أجاب بالسلب""."
مسارة		سرر	"(مص. سار). ""انهمكا في مسارة جميلة"" : في مناجاة."
إرباك		ربك	"إرباك-إرباك [ر ب ك] (مص. أربك). ""لم يكن يقصد إرباك تفكيره"" : إيقاعه في الحيرة والاضطراب."
فلسفة		فلسف	فلسفة-فلسفة [ف ل س ف] (مص. فلسف). : كلمة تعني في الأصل الحكمة، محبة الحكمة، وصار يقصد بها كل الأفكار المس
إعداد		عدد	"إعداد-إعداد [ع د د] (مص. أعد). ""قام بإعداد الشاي للضيوف"" : تهييؤه، تحضيره. ""تكلف أحدهما بإعداد الحلوى والآخر بإعداد الطعام""."
طير		طير	"(مص. طار). 1. : اسم جمع لما يطير في الهواء، جمع طائر ويطلق أيضا على الواحد.الواقعة آية 21 ولحم طير مما يشتهون (قرآن) ""مثل النعامة، لا طير ولا جمل"" : أي أنها ليست بطائر ولا ج"
أخذ		أخذ	"أخذ-أخذ [ أ خ ذ] (مص. أخذ). 1. ""أخذ كأس"" : تناوله. 2. ""الأخذ بالسلوك الحسن"" : الاقتداء به. 3. ""أخذ العدة"": الاستعداد. 4. ""إن التعامل مع الناس أخذ وعطاء"" : أن تأخذ وتعطي، تبادل الآراء والمعاملات. 5. ""لا يقبل القانون أخذا ولا ردا"" : لا يقبل النقاش والمجادلة. ""موضوع قابل للأخذ والرد""."
نشرة		نشر	"(المرة من نشر). 1.""نشرة صحفية"" : صحيفة بها أخبار ومعلومات عامة. ""نشرة إذاعية"" ""نشرة جوية"" ""نشرة الأخبار اليومية"". 2.""أرسلت الوزارة نشرة"" : بيانا مكتوبا."
سياسة		سوس	"سياسة-سياسة [س و س] (مص. ساس). 1.""سياسة البلاد"" : تولي أمورها، وتسيير أعمالها الداخلية والخارجية وتدبير شؤونها. 2.""سياسة الأمر الواقع"" : أي التسليم بما هو واقع."
تجسد		جسد	"تجسد-تجسد [ج س د] (مص. تجسد). 1.""تجسد الصورة"" : تج"
بث		بثث	"بث-بث [ب ث ث] (مص. بث). ""بث إذاعي"" : إرسال بواسطة الأمواج الإذاعية."
قابلية		قبل	"قابلية-قابلية [ق ب ل] (مص. صناعي). ""له قابلية الاستماع إلى غيره"" : حا"
عملة		عمل	"عملة-عملة [ع م ل] (المرة من عمل). ""أتى عملة يعاقب عليها القانون"" : عملا سيئا ومنكرا، فعلة منكرة كالسرقة أو الخيانة."
ادخار		دخل	"ادخار-ادخار [د خ ل] (مص. ادخر). 1. ""لا يفكر إلا في ادخار ثروته"" : تجميعها لوقت الحاجة. 2.""صندوق الادخار"": صندوق الاستثمار."
ذر		ذرر	"ذر-ذر [ذ ر ر] (مص. ذر). 1.""حافظ على ذره"" : على نسله. 2.""تكاثر الذر"" : صغار النمل. 3.""ظل يراقب الذر من وراء النافذة"" : هباء، ما يرى في شعاع الشمس الداخل من النافذة."
تفضي		فضي	"تفض-تفض، التفضي [ف ض ي] (مص. تفضى). ""التفضي للعمل"" : التفرغ له."
مسابقة		سبق	"(مص. سابق). ""مسابقة أدبية"" : مباراة يتبارى فيها ويتسابق عدد من المتسابقين في موضوع أدبي. ""مسابقة رياضية""."
تحضير		حضر	"(مص. حضر). 1.""ساهم في تحضير الحفلة"" : في تهييئها، وإعدادها. 2.""بدأت التحضيرات على قدم وساق لاستقبال الضيوف"" : بدأت استعدادات التهييء ."
تواجد		وجد	"تواجد-تواجد [و ج د] (مص. تواجد). ""تواجد المرأة"" : تظاهرها بالوجد."
اتقاء		وقي	"اتقاء-اتقاء [و ق ي] (مص. اتقى). ""حاول اتقاء شره"": تجنب شره."
حظ		حظظ	"(مص. حظ). 1.""هذا من حظه"" : من نصيبه. ""ليس أحسن منه حظا"". 2.""له حظ غريب"" : يتمتع بيسر. 3.""من حسن حظه"" : من حسن طالعه. ""من سوء حظه"". 4.""أتمنى لك حظا سعيدا"" : سعادة. 5. ""لحسن الحظ"" : لحسن المصادفة. 6.""جرب حظه"" : كرر المحاولة للكسب والفوز."
معاينة		عين	"معاينة-معاينة [ع ي ن] (مص. عاين). 1.""جاء لمعاينة العمل"" : جاء لاختباره وفحصه. ""ليس الخبر كالمعاينة"" ""معاينة الخبير"". 2.""معاينة طبية"" : المكاشفة."
طبعة		طبع	"(المرة من طبع). 1.""جاءت طبعة الكتاب أنيقة"" : صورته وهيأة طباعته. 2.""الطبعة الأولى من الكتاب"" : عندما يطبع الكتاب لأو"
استرخاص		رخص	"استرخاص-استرخاص [ر خ ص] (مص. استرخص). ""استرخاص شيء"" : وجوده رخيصا."
امتياز		ميز	"(مص. امتاز). 1.""حصل على درجة امتياز"" : درجة ممتازة جدا. 2.""كان يتمتع بامتياز بين أصدقائه"" : بمكانة، برتبة عالية. 3.""أصبح التاجر يتمتع بامتيازات تجارية جديدة"" : احتكارات حصل عليها قانونيا تسمح له دون غيره ببيع أصناف معينة من المواد التجاريه. ""يتمتع بامتيازات لا يتمتع بها أحد"" ""إلى متى وعهد الامتيازات سائد""."
إنتاج		نتج	"إنتاج-إنتاج [ن ت ج] (مص. أنتج). 1.""يزيد إنتاج المعمل يوميا"" : ما يصنعه العمال من مواد. 2.""كان الإنتاج الزراعي لهذه السنة وافرا"" : ما تعطيه الأرض من محصول الفواكه أو الخضر أو الحبوب. 3.""الإنتاج الأدبي"" : الكتابات الأدبية وابتكاراتها. 4.""قل إنتاجه"" : تضاءل ما يقدمه من عمل. 5.""طاقة الإنتاج"" : طاقة ما ينتج. 6.""هذا الفلم من إنتاج..."": من إنجاز وتهيئ وتحضير..."
روع		روع	"روع-روع [ر و ع]. ""وقع في روعي أمر خطير"" : في قلبي،خاطري، نفسي إن روح القدس نفث في روعي (حديث)."
إثبات		ثبت	"إثبات-إثبات [ث ب ت] (مص. أثبت). 1.""قدم إثباتا بشهادته"" : تأكيدا، دليلا. ""مع أنهم لم يقطعوا في الأمر بإثبات ولا بنفي"". (المختار السوسي). 2.""شاهد إثبات"" : من يشهد ضد المتهم. ""لم تستطع المحكمة إثبات ما اتهموا به"". (سلامة موسى)."
ترح		ترح	"(مص. ترح). 1.""كان ترحه عظيما"" : همه. 2.""شاركه أفراحه وأتراحه"" : أحزانه."
حول		حول	"(مص. حال). 1.""مر عليه حول"": مرت عليه سنة. 2. ""لا حول ولا قوة إلا بالله"": لا قدرة ولا قوة إلا بالله. 3. ""لا حول له، ولا حيلة"" : لا قدرة له، أي عاجز. 4. ""تج"
توفي		وفي	"توف-توف، التوفي [و ف ي] (مص. توفى). ""توفي الحق"": أخذه كاملا، وافيا."
تشبه		شبه	"تشبه-تشبه [ش ب هـ] (مص. تشبه). ""التشبه بالرئيس"": مماثلته، مجاراته في سلوكه."
ثقب		ثقب	"(مص. ثقب). 1.""ثقب في الجدار"" : الخرق النافذ فيه. 2.""ثقب الإبرة"" : عينها."
بش		بشش	"بش-بش [ب ش ش] (مص. بش). ""كان بش الوجه"" : طلقا مبتسما."
استفهام		فهم	"استفهام-استفهام [ف هـ م] (مص. استفهم). 1.""أثار الاستفهام بتصرفه"" : أثار التساؤل. 2.""أجاء الولد""، ""هل قرأت الكتاب"" : أ، وهل: حرفان من حروف الاستفهام. 3.""من قر"
اقتباس		قبس	"اقتباس-اقتباس [ق ب س] (مص. اقتبس). 1. ""اقتباس أفكار من كتاب كذا"" : أخذها وتحويرها، أي "
شعاع		شعع	"شعاع-شعاع [ش ع ع] (مص. شع). 1. ""ذهبوا شعاعا"" : أي متفرقين. 2. ""طارت نفسه شعاعا"" : طارت خوفا وفزعا، خفت همته. أقول لها وقد طا"
ترفع		رفع	"ترفع-ترفع [ر ف ع] . (مص. ترفع). 1.""أظهر ترفعا"" : تعاليا وتكبرا، الشعور بالغرور. 2.""الترفع عن الخطايا"" : التنزه عنها. 3.""ترفع الستار"" : رفعه. 4.""ترفع الطائر"" : ارتفاعه."
زلة		زيل	"(المرة من زل). 1.""ارتكب زلة لا تغتفر"" : خطيئة، ذنبا. ""كيف يمكن أن يغفر له زلاته"". 2.""إنها زلة لسان"" : فلتة لسان، زلقة، سقطة ما لم يكن يقصد التلفظ به. 3.""زلة قلم"" : سبق قلم."
تأهب		أهب	"تأهب-تأهب [أ هـ ب] (مص. تأهب). ""التأهب للمعركة"": الاستعداد لها."
إعادة		عود	"إعادة-إعادة [ع و د] (مص. أعاد). 1.""لابد من إعادة النظام إلى مجراه الطبيعي"" : إقامته، إرجا"
استرجاع		رجع	"استرجاع-استرجاع [ر ج ع] (مص. استرجع). ""استرجاع النشاط"": استعادته، استرداده."
استعادة		عود	"استعادة-استعادة [ع و د] (مص. استعاد). 1.""استعادة حقوقه"":"
معاودة		عود	"معاودة-معاودة [ع و د] (مص. عاود). ""معاودة مرض"" : عودة المرض إلى حالته الأولى."
استرداد		ردد	"استرداد-استرداد [ر د د] (مص. استرد). ""استرداد ما ضاع منه"": استرجاعه، استعادته."
انقصاف		قصف	انقصاف-انقصاف [ق ص ف] (مص. انقص
تصنيع		صنع	"تصنيع-تصنيع [ص ن ع] (مص. صنع). ""دخلت البلاد مرحلة التصنيع"" : إحداث صناعة والتجهيز بها."
معاكسة		عكس	"معاكسة-معاكسة [ع ك س] (مص. عاكس). ""معاكسة الأمور في غير زمانها مفسدة لسير الحياة"" : الممانعة، المخالفة."
إنعاش		نعش	"إنعاش-إنعاش [ن ع ش] (مص. أنعش). 1.""إنعاش المريض"": إعادة الحركة إلى أعضائه بعد غيبوبة أو صدمة أو غرق. 2.""غرفة الإنعاش في المستشفى"" : غرفة مزودة بأجهزة تساعد المصاب على عودة الحركة والحيوية إليه. 3.""إنعاش الاقتصاد الوطني"" : تنميته، تطويره."
نجدة		نجد	"(المرة من نجد، نجد). 1.""النجدة! النجدة يا قوم"" : المطالبة بالإغاثة في حالات الضيق والشدة والفزع. 2.""أظهر نجدة"" : شجاعة في القتال. 3.""نجدات عسكرية"" : ما يقدمه الجيش من إمدادات وتعزيزات في حالة الضيق والشدة. 4.""شرطة النجدة"" : فرقة من الشرط تكون على أهبة القيام بإغاثة من هم في وضع حرج بأقصى سرعة."
استباق		سبق	"استباق-استباق [س ب ق] (مص. استبق). ""استباق الأحداث"": تعجلها قبل حدوثها."
تصليح		صلح	"تصليح-تصليح [ص ل ح] (مص. صلح). 1.""تصليح آلة"": إعادتها إلى حالتها الأولى بإزالة عطبها. 2.""تصليح الأخطاء"": تقويمها."
بدل		بدل	"(مص. بدل). 1. ""هذا بدل ذاك"" : عوضه، خلفه. ""بدلا من النزهة سأمكث في البيت للدرس"". 2.""هو بدل"" : شريف، كريم. 3.""ألم به البدل"" : ألم المفاصل والعظام واليدين والرجلين. 4.""البدل في النحو"": هو أحد التوابع الذي يتبع ما قبله في الإعراب، وهو المقصود بالحكم بلا واسطة : ""أمر الخليفة عمر"" ""قال الشيخ الفيلسوف"" ""وصلت الفتاة الهيفاء""."
إحلال		حلل	"إحلال-إحلال [ح ل ل] (مص. أحل). 1. ""إحلال أمر"" : جعله حلالا. 2. ""إحلال الحاج"": الفراغ والانتهاء من أفعال الحج ومراسيمه، ضد الإحرام. 3. ""إحلال السلام"" : نشره وتحقيقه."
تودع		ودع	"تودع-تودع [و د ع] (مص. تودع). ""تودع الأصدقاء"" : توديع بعضهم بعضا."
تميز		ميز	"تميز-تميز [م ي ز] (مص. تميز). 1.""تميز الرجل"" : امتيازه، انفراده. 2.""تميز اللون الأخضر عن الأزرق"" : انفصاله، انعزاله. 3.""تميزه بالأخلاق الحميدة"" : اتصافه. 4.""تميز الرجل من الغضب"" : تقطعه من الغضب."
قرار		قرر	"قرار-قرار [ق ر ر] (مص. قر). 1.""جعل من الكهف قرارا"" : مستقرا.غافر آية 64 الله الذي جعل لكم الأرض قرارا والسماء بناء( قرآن). 2.""أعلنت لجنة التحكيم عن قرارها النهائي"" : عما استقرت عليه من رأي. ""نزل قرار المحكمة كالصاعقة"". 3"
مسؤولية		سأل	"(مص. صناعي من مسؤول). 1.""يتحمل مسؤولية ما حدث"" : يتحمل تبعة ما حدث. 2.""هذا الأمر على مسؤوليته"" : على عاتقه، على عهدته. 3.""مسؤولية وطنية"" : مهمة وطنية ذات طابع له أهلية ومكانة. ""مسؤولية أخلاقية""."
اقتصار		قصر	"اقتصار-اقتصار [ق ص ر] (مص. اقتصر). ""الاقتصار على ما هو أساسي"" : الاكتفاء به."
كلة		كلل	(مص. كل). 1. : غشاء رقيق أو خيوط رقيقة متصلة ي
عودة		عود	"عودة-عودة [ع و د] (مص. عاد). ""ينتظر العودة إلى بـلاده"" : الرجوع. ""تمنى عودة ذلك الزمن، زمن البساطة""."
إبطال		بطل	"إبطال-إبطال [ب ط ل] (مص. أبطل). ""إبطال الحكم السابق"" : إلغاؤه، أي جعله غير نافذ لا مفعول له."
إيقاع		وقع	"إيقاع-إيقاع [و ق ع] (مص. أوقع). ""إيقاع موسيقي"" : تناغم الأصوات وتوافقها في الغناء أو العزف."
دوران		دور	"دوران-دوران [د و ر] (مص. دار). 1.""دوران الأرض"" : دورتها المنتظمة. 2.""دوران الدم"" : جريان الدم في حركته الدائمة في الجسم من الأوردة إلى الشرايين ومن الشرايين إلى الأوردة."
تشبع		شبع	"تشبع-تشبع [ش ب ع] (مص. تشبع). 1.""أظهر تشبعا"": أظهر أنه شبعان. 2.""تشبع الأرض بالماء "" : امتصاصها أقصى ما يمكن."
تحفظ		حفظ	"(مص. تحفظ). 1.""تحفظه في غير مكانه"" : احترازه، احتياطه. ""بكل تحفظ"". 2.""أنجز أعماله بلا تحفظ"" : دون تردد. 3.""سجل تحفظه في المحضر"" : اتخذ موقف الحيطة والحذر وعدم الموافقة ."
استقلال		قلل	"استقلال-استقلال [ق ل ل] (مص. استقل). 1.""الاستقلال بالرأي"" : الاستبداد به وعدم مشاركة الناس الآخرين فيه. 2.""ناضل الشعب العرب"
مشهد		شهد	"(مص. شهد). 1.""جلس يتأمل المشهد"" : منظر من مناظر الطبيعة أو حالة ما. ""مشهد عام"" ""مشهد مؤثر"" ""الرواية مشهد حي من مشاهد الحياة"". 2. ""شهد المشاهد كلها"" : أي حضر كل الغزوات مع الرسول. 3.""مشهد من المسرحية"" : منظر واحد تستمر فيه الحركة والحوار من أوله إلى آخره. ""مشهد سينمائي"" ""مشهد غنائي""."
إحراز		حرز	"إحراز-إحراز [ح ر ز] (مص. أحرز). ""إحراز النصر"" : نيله والحصول عليه."
بشاشة		بشش	"بشاشة-بشاشة [ب ش ش] (مص. بش). ""ظهرت على وجهه بشاشة"" : لطف."
لقطة		لقط	"(المرة من لقط). ""اللقطة السينمائية"" : المشهد، المنظر الذي تلتقطه عدسة التصوير. ""أخذ له لقطة رائعة""."
شعب		شعب	"(مص. شعب). 1.""الشعب العربي "" : الجماعة من الناس تجمعهم روابط مشتركة ويتكلمون لسانا واحدا، وكانت الكلمة تطلق على القبيلة أو الح"
أمانة		أمن	"(مص. أمن). 1.""ترك عنده أمانة"" : وديعة. النساء آية 58إن الله يأمركم أن تؤدوا الأمانات إلى أهلها (قرآن). 2.""عرف بالأمانة"" : أي بالاستقامة، بالصدق. 3.""أدى واجبه بإخلاص وأمانة"" : أي ووفاء. لا إي"
تسعير		سعر	"تسعير-تسعير [س ع ر] (مص. سعر). 1.""تسعير النار"" : إشعالها. 2.""حدد ت"
قطع		قطع	"قطع-قطع [ق ط ع] (مص. قطع). 1.""قطع اليد"" : فصلها من مفصلها. 2.""قطع أغصان الشجرة"" : فصلها. 3.""الأمر واقع قطعا"" : أي دون شك ولا ريب. 4.""سأعفو عنه بقطع النظر عن سلوكه المشين"" : دون اعتبار سلوكه، بغض النظر. 5.""أدى خلافهما إلى قطع العلاقات"" : وقفها. 6.""قطع الطرق"" : إقامة حواجز لمنع المرور. 7.""القطع النادر"" : النقود. 8.""قطع التيار"" : توقيف إيصال التيار. 9.""القطع المكاف"
تقسيم		قسم	"(مص. قسم). 1.""أشرف القاضي على تقسيم التركة"" : على توزيعها. ""لم يكن تقسيم العمل بينهم عادلا"". 2.""تقسيم البلاد إلى أقاليم"" : تجزيئها. 3.""عزف الموسيقار تقاسيم على العود"" : عزف لحنا منفردا على نمط موسيقي معين دون مشاركة أي آلة طرب أخرى."
إحساس		حسس	"إحساس-إحساس [ح س س] (مص. أحس). 1. ""هو شديد الإحساس"" : سريع التأثر. ""هو عديم الإحساس"". 2.""كان إحساسه شديدا أمام هول الكارثة"" : شعوره. ""استولى عليه إحساس غريب أثر في مزاجه"" ""يجمع العرب إحساس مشترك بالوحدة""."
قبل		قبل	"(مص. قبل). 1.""قبل في العين"" : إقبال سوادها علىالأنف أو الحاجب. 2.""قبل في العينين"" : إقبال نظ"
استقرار		قرر	"استقرار-استقرار [ق ر ر] (مص. استقر). 1.""عرف الطقس استقرارا"" : لم يطرأ عليه تغيير، أي بقي ثابتا على ما ك"
تضليل		ضلل	"تضليل-تضليل [ض ل ل] (مص. ضلل). ""سعى إلى "
